Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK,USA,USA,USA,USA,USA,USA,USA,RoW,RoW,RoW,RoW,RoW,RoW,RoW,China,China,China,China,China,China,China
RoW,Commodity,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Paddy rice,10988.943733962536,0.0,0.0,0.0,45.489522424496855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6156.974259637487,38.652632783054734,11.840159358014219,227.84125414728229,481.0653476212722,0.0,0.0,0.0,1042896745.7848594,0.0,0.0,1997552323.230671,0.0,0.0
China,Commodity,Wheat,97768.61011135015,0.0,0.0,0.0,2359.1659100894262,0.0,0.0,1086.7779473640917,0.0,0.0,0.0,191.09724489536012,0.0,0.0,368568.8639980174,1.030762401157064,3.8787213746118625,0.0,0.0,0.0,0.0,0.0,5402082944.310814,4974202826.902183,0.0,846712400.6352987,0.0,0.0
China,Commodity,Cereal grains nec,918213.5808041701,265.49278015796745,2670.869098240744,0.0,79945.07461380496,0.0,0.0,36823.91605416536,0.0,0.0,0.0,5759.174030952495,0.0,0.0,3111145.435867646,1814.515388921609,1573.200654659953,11494.869455509703,82335.36093534039,0.0,0.0,6751157833.668599,3612097334.08797,0.0,0.0,705791273.9078505,0.0,0.0
China,Commodity,"Vegetables, fruit, nuts",263815457.84218863,534662.9707885144,295646.5937179471,0.0,3812851.2945837714,0.0,0.0,216149447.1019993,0.0,0.0,0.0,2897.2626327960365,0.0,0.0,6091611391.292574,6887.459909657669,12209.728073857941,104422843.46269271,24391755.591090232,0.0,0.0,61169128786.38461,8604760329.123583,5913467512.058757,0.0,8896852248.62519,0.0,0.0
China,Commodity,Oil seeds,48336433.09933759,2769.4346119160386,7223.416709016482,0.0,1680583.9529154645,0.0,0.0,0.0,0.0,0.0,0.0,353963.01167004544,0.0,0.0,105277865.98562853,3165.584319088674,12561.768767481446,0.0,2222383.806462368,0.0,0.0,0.0,3792785469.875011,0.0,0.0,748196627.4209102,0.0,0.0
China,Commodity,"Sugar cane, sugar beet",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.8492807372108,0.0,0.0,1.5303288745529742,1.5178530206417296,0.0103839555596783,0.0,0.024702117813015203,0.0,0.0,5229815.157305982,6280811003.272273,0.0,0.0,889334216.445313,0.0,0.0
China,Commodity,Plant-based fibers,340354.11977055564,0.0633898817411588,2.6931290895873325,0.0,3654.240906801976,0.0,0.0,0.0,0.0,0.0,0.0,39775.8783212743,0.0,0.0,298975.6394282851,3.4280035650948433,95.84164827031454,1730751.6089339887,264361.39001391886,0.0,0.0,0.0,0.0,170181667.9575111,0.0,73021116.50228418,0.0,0.0
China,Commodity,Crops nec,227401012.141443,120871.04767205124,487996.61115081946,7972719.820608499,11967215.410934143,0.0,0.0,8887955.601224652,0.0,0.0,0.0,4273483.595863407,0.0,0.0,1237356517.6105096,37781.32428559829,71221.73897122995,85140090.52797979,11025515.299822358,0.0,0.0,1071951539.4539,715484988.5350277,1043031562.1237808,0.0,818011752.3288629,0.0,0.0
China,Commodity,Cattle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.05388147473015,3.334551803970915,0.0,0.0,0.0,0.0,0.0,1587202999.0734577,0.0,25848054076.763287,372338153.9665759,0.0,0.0
China,Commodity,Pigs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.8719917638182,390.36607653607575,0.0,0.0,0.0,0.0,0.0,2669074200.314899,1356369289.2838256,23279994816.43055,4540863914.236264,0.0,0.0
China,Commodity,Poultry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.65117546816566,3.250877569225594,1.3425059216387696,0.0,0.0,0.0,0.0,8467505925.137268,1842443836.8885307,0.0,0.0,767141421.5359914,0.0,0.0
China,Commodity,Meat animals nec,710981.9409056288,3245.581432365452,7.264584213611933,45341.36247645724,36578.02752646839,0.0,0.0,0.0,0.0,0.0,0.0,3791595.24310147,0.0,0.0,1633850.6157251855,415.7802774030131,105.51300606639238,0.7870595958217549,91087.20944505592,0.0,0.0,0.0,8377689323.138839,3182014572.60791,9030852966.085608,262616585.71018425,0.0,0.0
China,Commodity,Animal products nec,112653986.55230685,481369.74015519524,252957.0255008097,0.0,2274788.9246469582,0.0,0.0,20551006.41477833,0.0,0.0,0.0,228954.30510371824,0.0,0.0,79361668.23016149,560.6162632835327,7381.129122306205,53605710.74737558,804234.5310763111,0.0,0.0,2155401119.058322,498255.4881849488,267723.0430911494,41275201233.462166,144570722.21612588,0.0,0.0
China,Commodity,Raw milk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3729711647.006077,4921297523.169841,4252669346.055501,0.0,465917584.94682187,0.0,0.0
China,Commodity,"Wool, silk-worm cocoons",0.0,0.0,0.0,0.0,14576455.060237724,0.0,0.0,0.0,0.0,0.0,0.0,217.4989330308329,0.0,0.0,53588.687401825344,22184.515346181972,8825.11036294272,0.0379239716013833,70056.43647235466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Manure (conventional treatment),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Manure (biogas treatment),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,"Products of forestry, logging and related services (02)",8623473.004395146,16312.706293666335,52507.0235970489,517412.3079828435,3412230.7647557748,0.0,0.0,0.0,0.0,0.0,0.0,86726.18551558256,0.0,0.0,15175365.371133802,17894.296132602154,22101.880825207572,114448.57954553471,13072074.487315549,0.0,0.0,3734154400.5708423,25510397.60388337,65346258.48941254,0.0,573031045.7255304,0.0,0.0
China,Commodity,Fish and other fishing products; services incidental of fishing (05),7336828.407578098,243.9007087633687,15231.711469814532,171.41834191805262,29307.67386776121,0.0,0.0,8165088.699973028,0.0,0.0,0.0,13385.42575875394,0.0,0.0,364485529.3962509,6388.679376572743,2356.9291096979296,100.94857318741,1594083.5347015623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Anthracite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Coking Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13172.20101118284,0.0,0.0,609538.9176122639,21.474467585695464,2110.775103533712,21464.4176791762,0.1116945195807748,0.0,0.0,0.0,0.0,0.0,0.0,81414164.58936833,0.0,0.0
China,Commodity,Other Bituminous Coal,30.214449913100974,0.0,0.0,0.0,4.838646345162259,0.0,0.0,410.9120022375928,0.0,0.0,0.0,854.6828490335067,0.0,0.0,7550399.977318625,7.967644873042315,1655331.8791141014,0.0,293408.3483360637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Sub-Bituminous Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Patent Fuel,44700.88747563028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285521.97577858774,19.98036537451952,14135.584054100118,0.0762935696861922,0.0,0.0,0.0,18232765.689693928,0.0,0.0,0.0,2188341.356423587,0.0,0.0
China,Commodity,Lignite/Brown Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,BKB/Peat Briquettes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Peat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,"Crude petroleum and services related to crude oil extraction, excluding surveying",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002915490919163,0.031860660417311,51565223.972184435,8909.60934229651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,"Natural gas and services related to natural gas extraction, excluding surveying",0.0,0.0,0.0,673.096360818843,1402.822819826666,0.0,0.0,0.0,0.0,0.0,268708.0431919394,1656.519488014903,0.0,0.0,530788923.97920066,409.74916622233474,103846.65378276107,698217901.143025,75875.97209816345,0.0,0.0,0.0,0.0,0.0,0.0,885417252.2363238,0.0,0.0
China,Commodity,Natural Gas Liquids,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523966760190231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998617.655202619,0.0,0.0
China,Commodity,Other Hydrocarbons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Uranium and thorium ores (12),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Iron ores,0.0,0.0,0.0,0.0,273.77697469613776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3100401931983,32.57411524148752,19593.670551677944,42953.30583725865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Copper ores and concentrates,0.0,0.0,0.0,0.0,75.43221298946015,0.0,0.0,0.0,0.0,0.0,0.0,4.019496234286376,0.0,0.0,0.0,0.0,0.0,0.0,65.0141645795109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Nickel ores and concentrates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2200293975912072,0.0,0.0,0.0,0.0,0.0,0.0,32.86254827283146,0.0,0.0,0.0,0.0,0.0,0.0,53537343.989350215,0.0,0.0
China,Commodity,Aluminium ores and concentrates,0.0,0.0,879.3482945227466,2088.104229210772,445724.5276761998,0.0,0.0,0.0,0.0,0.0,22496.93522452507,100455.61248914636,0.0,0.0,0.0,4.104811794597009,268.48601966532436,267916.7241787712,639010.7660554565,0.0,0.0,0.0,0.0,0.0,0.0,63433850.99991243,0.0,0.0
China,Commodity,Precious metal ores and concentrates,0.0,0.0,1.1094136030032544,4753.781814202783,100.98712583627652,0.0,0.0,0.0,0.0,0.0,3.865659469973117,7.997288228479576,0.0,0.0,0.0,0.0,1.7716116771460202,0.0,1078.6686246578015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,"Lead, zinc and tin ores and concentrates",0.0,0.0,1.024416623726891,135.8055176060955,2401.4341800871084,0.0,0.0,0.0,0.0,0.0,0.0,27.07331860866636,0.0,0.0,0.0,0.0,2.9956064913086093,0.0,4781.704791687545,0.0,0.0,0.0,0.0,0.0,0.0,79603815.68192603,0.0,0.0
China,Commodity,Other non-ferrous metal ores and concentrates,0.0,0.0,7.556438116510717,0.0,38808.91410182362,0.0,0.0,0.0,0.0,0.0,235.5162660223299,327190.99601797573,0.0,0.0,0.0,4.562344626845808,3.5245904014604323,1099.1497019633923,5682548.2709315475,0.0,0.0,0.0,0.0,0.0,0.0,890320852.5493487,0.0,0.0
China,Commodity,Stone,0.0,0.0,0.0,279500.79083124734,121262.44817038943,0.0,0.0,0.0,0.0,0.0,0.0,126894.82147186784,0.0,0.0,71293.26387568525,85.29440330716992,45.751210112406945,124.43187235303742,554802.5058589526,0.0,0.0,0.0,0.0,0.0,0.0,97827903.34835018,0.0,0.0
China,Commodity,Sand and clay,0.0,0.0,0.0,7892.517468056852,940021.1536983489,0.0,0.0,190430.97285209215,0.0,0.0,0.0,103649.26194123014,0.0,0.0,39713.01886106031,191.77393946643156,65.1543855238485,550331.6753620977,1694575.5381396618,0.0,0.0,0.0,0.0,0.0,0.0,273648763.5655945,0.0,0.0
China,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",5596063.671017214,0.0,0.0,3811854.24291456,8580708.95839395,0.0,0.0,1734402.5037583492,0.0,0.0,0.0,326123.7512977566,0.0,0.0,34257928.9972237,789.3032268032362,611.4287518873878,704327.8576395855,15255489.63673545,0.0,0.0,0.0,0.0,0.0,0.0,51595824.31172651,0.0,0.0
China,Commodity,Products of meat cattle,249057.8933458162,485.3336959045642,8.277346907631813,0.0,2801.77172125475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4633820.394985149,15.83146740975388,21.466799721829688,0.0,8.700183727078812,0.0,0.0,0.0,0.0,0.0,0.0,267544297.6022261,0.0,0.0
China,Commodity,Products of meat pigs,190642.538425742,2737.430226480492,29.31457233730411,0.0,503.4002762130925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182721554.8157035,180.9259777289942,21969.875608164115,0.0,36.97456682556247,0.0,0.0,0.0,0.0,0.0,0.0,30499944.722629588,0.0,0.0
China,Commodity,Products of meat poultry,20292104.277823534,29236.084947869545,2020.892585980759,0.0,64679.22273009841,0.0,0.0,12990923.95892598,0.0,0.0,0.0,28817.977748798945,0.0,0.0,555364048.7736533,5498.414328317154,33320.226386347545,0.0,24789.440873854226,0.0,0.0,0.0,0.0,0.0,0.0,211466593.32995167,0.0,0.0
China,Commodity,Meat products nec,83162538.47212638,20193.14794883481,428718.77399142354,0.0,390685.5986806374,0.0,0.0,1661558.7271605055,0.0,0.0,0.0,8667.120384187605,0.0,0.0,529156564.43201,1210.9925710668417,13447.513509774742,0.0,14385243.182417408,0.0,0.0,9557263460.599102,0.0,0.0,0.0,660335161.7151189,0.0,0.0
China,Commodity,products of Vegetable oils and fats,16837168.41245525,7796.1414291137135,6018.98298749756,0.0,1145701.8486550278,0.0,0.0,11200357.043264251,0.0,0.0,0.0,27698.686941943462,0.0,0.0,68351509.94727664,0.1802181078140913,97.3662562448437,0.0,2171898.87768248,0.0,0.0,2286761509.52487,0.0,0.0,0.0,253442994.6081941,0.0,0.0
China,Commodity,Dairy products,1427693.803047259,1308.0926232081702,867.3339584339948,0.0,7708.195144648351,0.0,0.0,394059.1236588945,0.0,0.0,0.0,753.438266873989,0.0,0.0,127690559.16233306,708.6482752522016,2151.751427077142,0.0,121589.25685383096,0.0,0.0,0.0,0.0,0.0,0.0,318594199.1225809,0.0,0.0
China,Commodity,Processed rice,2285123.3705007765,983.9308940277484,670.7861831348221,0.0,29576.21593631933,0.0,0.0,19826881.1147098,0.0,0.0,0.0,6432.816565927306,0.0,0.0,534875380.1652592,8182.38942411945,1483360.4760518793,0.0,545579.065254663,0.0,0.0,22685132424.598507,0.0,0.0,0.0,2285913.9097836115,0.0,0.0
China,Commodity,Sugar,503293.9762920814,708.5147911626017,68.03792102388101,0.0,9009.249252698492,0.0,0.0,451342.7181879646,0.0,0.0,0.0,1260.0953749336627,0.0,0.0,64403969.73707958,0.20107607650299988,87.65049194703576,0.0,26048.10500217229,0.0,0.0,0.0,0.0,0.0,0.0,8591670.94239167,0.0,0.0
China,Commodity,Food products nec,1977559178.7591605,3433532.73880531,797718.5782450828,0.0,17381478.171599425,0.0,0.0,2087260187.7679603,0.0,0.0,0.0,2576386.5953700803,0.0,0.0,18352782779.30486,1488141.2529676813,74291957.91020525,0.0,161590328.0676488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Beverages,36961129.11749235,147728.32255210445,8357.158796282005,0.0,1030621.016776969,0.0,0.0,77539776.9971092,0.0,0.0,0.0,133126.89050611193,0.0,0.0,1994624988.6566634,18033.53728490844,71528.93356333007,0.0,2042072.8976767133,0.0,0.0,0.0,0.0,0.0,0.0,1226140786.8999095,0.0,0.0
China,Commodity,Fish products,559171497.9756063,1556554.385708326,6289028.525264295,0.0,7166680.103032777,0.0,0.0,1756456690.8144777,0.0,0.0,0.0,14369860.315519927,0.0,0.0,8936044660.83339,56220.41876357052,93830.68848140171,0.0,72786451.43581608,0.0,0.0,325192122134.47235,0.0,0.0,0.0,15442244173.666151,0.0,0.0
China,Commodity,Tobacco products (16),9973955.754855024,0.0,0.0,0.0,73723.79594867746,0.0,0.0,17765132.214499343,0.0,0.0,0.0,19433.673491241487,0.0,0.0,935222815.6751363,0.7198571754907608,0.0,0.0,387580.55119767075,0.0,0.0,15974489420.831724,0.0,0.0,0.0,218090239.1707943,0.0,0.0
China,Commodity,Textiles (17),7102425411.458275,32091826.25840979,15491594.421493528,131350778.73782149,48318295.93354369,0.0,0.0,10143254235.052904,0.0,0.0,14433347.278842367,49442083.12501872,0.0,0.0,40076533854.99021,37185432.86712012,36462025.07255365,1633076874.1696568,1106071766.5135648,0.0,0.0,0.0,0.0,0.0,0.0,5916020136.475137,0.0,0.0
China,Commodity,Wearing apparel; furs (18),17731685035.125298,3730771.957597612,8600671.071176074,11344622.804670852,79788624.3360909,0.0,0.0,18848938562.04332,0.0,0.0,0.0,11760992.56311388,0.0,0.0,55625039689.95348,2402774.431521187,66105901.349771604,173211767.98749006,79214245.20216627,0.0,0.0,222414841309.2768,0.0,0.0,0.0,8863027815.410557,0.0,0.0
China,Commodity,Leather and leather products (19),10065119511.12621,11657422.260412768,20562759.93089508,9235455.654577374,183604874.69653556,0.0,0.0,14105781589.471045,0.0,0.0,0.0,78486720.78999193,0.0,0.0,23166954560.336597,36003154.38489142,18810870.73088951,1539.684667777561,78728574.08094174,0.0,0.0,0.0,0.0,0.0,0.0,4860787405.109209,0.0,0.0
China,Commodity,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),318956007.0514047,0.0,0.0,142395042.46322682,54066203.01729524,0.0,0.0,370549908.7886941,0.0,0.0,26666585.840990644,23528573.159917347,0.0,0.0,1535111757.8973854,11766.273966377972,293101.5234200378,1559470560.354757,57216405.33713333,0.0,0.0,75846407.69253717,0.0,0.0,52589112.43105151,11001243.366664989,0.0,0.0
China,Commodity,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Pulp,0.0,0.0,1940.9835911801224,0.0339438552881213,42797.26321065235,0.0,0.0,0.0,0.0,0.0,0.0,57715.30501328049,0.0,0.0,0.0,458175.3482981829,806437.023246728,1521.872453842114,2764039.677814121,0.0,0.0,0.0,0.0,0.0,1911.2094191975916,196588052.92302397,0.0,0.0
China,Commodity,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Paper and paper products,281645934.2037444,0.0,5638200.478195365,289.4151264209569,28247894.694038413,0.0,0.0,511676036.5502895,0.0,0.0,0.0,1714919.0497468887,0.0,0.0,6047794352.305802,29206233.549286753,25610751.680331796,0.0,46908719.03160853,0.0,0.0,3850974670.922017,0.0,0.0,221.6584333522412,4607295797.638694,0.0,0.0
China,Commodity,Printed matter and recorded media (22),455975677.85559994,479020.2346848409,2278800.4614314125,44791826.731263146,2344108.3682321794,0.0,0.0,1149744317.4801297,0.0,0.0,0.0,1405396.7504876277,0.0,0.0,1754377468.470445,8649743.692021735,17275070.71787257,58011712.35994485,4217302.07266828,0.0,0.0,9376805055.92814,0.0,0.0,644499619.2082827,2695555274.9427443,0.0,0.0
China,Commodity,Coke Oven Coke,540834.3188010248,0.0,71.0138101188949,0.0,17563351.584387735,0.0,0.0,0.0001056527292852,0.0,0.0,0.0,0.0,0.0,0.0,153997442.38290888,26.63195603115573,33016.93998810542,0.0,94110332.0363957,0.0,0.0,60522395.33033339,0.0,0.0,0.0,3461781.072101953,0.0,0.0
China,Commodity,Gas Coke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Coal Tar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58382.619076999275,0.0,0.0,0.0,16472.06868591724,0.0,0.0,0.0,0.0,0.0,0.0,35126237.58706853,0.0,0.0
China,Commodity,Motor Gasoline,236471333.39417106,922.869346179677,8239.43301740092,0.0,1358483.005446228,0.0,0.0,173116910.02926078,0.0,0.0,0.0,47354.575008908505,0.0,0.0,5808503009.610126,202294.5346066922,620754.0600143662,0.0,12520140.431140853,0.0,0.0,50673842839.62855,0.0,0.0,0.0,273921769.32473594,0.0,0.0
China,Commodity,Aviation Gasoline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4292886.566995471,0.0,0.0,0.0,536435.302421857,0.0,0.0
China,Commodity,Gasoline Type Jet Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Kerosene Type Jet Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108143437.18164752,0.0,0.0,0.0,16920677.420835547,0.0,0.0
China,Commodity,Kerosene,68872571.09638731,0.0,0.0,0.0,4443729.941922831,0.0,0.0,78877858.10220845,0.0,0.0,0.0,26874.45285849916,0.0,0.0,3716688985.3468256,0.0,0.0,0.0,1146232.777187876,0.0,0.0,318612268.3690021,0.0,0.0,0.0,209046927.11938164,0.0,0.0
China,Commodity,Gas/Diesel Oil,40734160.91365898,949.5131196225556,7671.846318543924,0.0,1890445.0956106605,0.0,0.0,23482061.32909569,0.0,0.0,0.0,3828.8110195916743,0.0,0.0,504438871.28326315,349097.5079571052,672419.4680021344,0.0,10601303.761597134,0.0,0.0,9471061818.39631,0.0,0.0,0.0,219285686.3455704,0.0,0.0
China,Commodity,Heavy Fuel Oil,9257491.068511788,0.0,144.76739169902325,0.0,20189872.29505058,0.0,0.0,0.0,0.0,0.0,0.0,104818.7397684066,0.0,0.0,1096840961.3203151,0.0,6512.957907974287,0.0,39143325.18650035,0.0,0.0,0.0,0.0,0.0,0.0,82911995.81874646,0.0,0.0
China,Commodity,Refinery Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Liquefied Petroleum Gases (LPG),1267123.7246963382,152.52182781130023,927.5625295588661,0.0,41790.18490530119,0.0,0.0,585565.4742846871,0.0,0.0,0.0,3498.376179477112,0.0,0.0,370834930.0758985,13723.875867682302,41825.08566052769,0.0,138086.61963017337,0.0,0.0,323809728.3508295,0.0,0.0,0.0,48418047.21848115,0.0,0.0
China,Commodity,Refinery Feedstocks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Ethane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Naphtha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19434762.742780857,0.0,0.0
China,Commodity,White Spirit & SBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Commodity,Lubricants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28038898.047725517,0.0,0.0
China,Commodity,Bitumen,0.0,0.0,0.0,0.0,355.9030123155159,0.0,0.0,0.0,0.0,0.0,0.0,4930.480228812039,0.0,0.0,28726.366206027895,0.0,0.0,0.0,714768.0108131728,0.0,0.0,0.0,0.0,0.0,0.0,15860744.30330133,0.0,0.0
China,Commodity,Paraffin Waxes,0.0298958939791559,0.0,0.0,0.0,873304.2603199246,0.0,0.0,0.0,0.0,0.0,0.0,88807.53454291775,0.0,0.0,1489965.4990148684,0.0,0.0,0.0,89155669.18564306,0.0,0.0,0.0,0.0,0.0,0.0,17568167.79611993,0.0,0.0
China,Commodity,Petroleum Coke,17242.97318060977,0.0,0.0,0.0,520141.3943692327,0.0,0.0,0.0,0.0,0.0,0.0,15462.743945794047,0.0,0.0,305551049.51710796,0.0,0.0,0.0,57672430.893387645,0.0,0.0,0.0,0.0,0.0,0.0,828110.1591636594,0.0,0.0
China,Commodity,Non-specified Petroleum Products,0.0,0.0,0.0,0.0,55518.24887224806,0.0,0.0,0.0,0.0,0.0,0.0,1022.6802581017514,0.0,0.0,1068116.591015836,0.0,4995.688649046932,0.0,8272347.026032253,0.0,0.0,0.0,0.0,0.0,0.0,10918306.55084819,0.0,0.0
China,Commodity,Nuclear fuel,0.0,0.0,0.0,0.0,4035.360235240787,0.0,0.0,0.0,0.0,0.0,0.0003039674183672,0.0,0.0,0.0,0.0,15073.060252071095,22704616.986789417,21001.247361928865,213790.62196401664,0.0,0.0,0.0,0.0,0.0,0.0,3927728.041817899,0.0,0.0
